node,value
623,10.000000
624,10.000000
625,121.000000
626,121.000000
627,7.000000
628,7.000000
629,7.000000
630,7.000000
631,28.000000
632,8.000000
633,6.000000
634,7.000000
635,7.000000
636,47.000000
637,39.000000
638,23.000000
639,5.000000
640,3.000000
641,14.000000
642,14.000000
643,23.000000
644,145.000000
645,145.000000
646,145.000000
647,3.000000
648,3.000000
649,2.000000
650,1.000000
651,12.000000
652,12.000000
653,12.000000
654,14.000000
655,17.000000
656,241.000000
657,108.000000
658,14.000000
659,8.000000
660,22.000000
661,22.000000
662,49.000000
663,49.000000
664,14.000000
665,9.000000
666,215.000000
667,215.000000
668,36.000000
669,36.000000
670,36.000000
671,36.000000
672,36.000000
673,36.000000
674,36.000000
675,14.000000
676,71.000000
677,72.000000
678,72.000000
679,72.000000
680,72.000000
681,34.000000
682,141.000000
683,141.000000
684,35.000000
685,31.000000
686,31.000000
687,2.000000
688,2.000000
689,2.000000
690,324.000000
691,324.000000
692,324.000000
693,100.000000
694,46.000000
695,13.000000
696,5.000000
697,47.000000
698,11.000000
699,893.000000
700,1.000000
701,1.000000
702,1.000000
703,1.000000
704,60.000000
705,12.000000
706,32.000000
707,49.000000
708,49.000000
709,29.000000
710,46.000000
711,46.000000
712,46.000000
713,39.000000
714,113.000000
715,49.000000
716,44.000000
717,6.000000
718,6.000000
719,6.000000
720,156.000000
721,64.000000
722,64.000000
723,33.000000
724,25.000000
725,25.000000
726,23.000000
727,23.000000
728,35.000000
729,35.000000
730,4.000000
731,4.000000
732,19.000000
733,139.000000
734,282.000000
735,29.000000
736,35.000000
737,62.000000
738,47.000000
739,44.000000
740,5.000000
741,28.000000
742,15.000000
743,123.000000
744,123.000000
745,52.000000
746,175.000000
747,189.000000
748,38.000000
749,32.000000
750,34.000000
751,62.000000
752,81.000000
753,1.000000
754,1.000000
755,16.000000
756,16.000000
757,2.000000
758,88.000000
759,24.000000
760,56.000000
761,95.000000
762,8.000000
763,20.000000
764,58.000000
765,4.000000
766,18.000000
767,13.000000
768,156.000000
769,89.000000
770,9.000000
771,88.000000
772,20.000000
773,271.000000
774,131.000000
775,319.000000
776,148.000000
777,69.000000
778,56.000000
779,56.000000
780,18.000000
781,18.000000
782,18.000000
783,10.000000
784,40.000000
785,147.000000
786,24.000000
787,144.000000
788,91.000000
789,63.000000
790,40.000000
791,40.000000
792,87.000000
793,36.000000
794,36.000000
795,30.000000
796,232.000000
797,3.000000
798,45.000000
799,45.000000
800,53.000000
801,20.000000
802,18.000000
803,18.000000
804,5.000000
805,5.000000
806,5.000000
807,5.000000
808,85.000000
809,15.000000
810,15.000000
811,15.000000
812,15.000000
813,21.000000
814,21.000000
815,2.000000
816,104.000000
817,104.000000
818,89.000000
819,3.000000
820,3.000000
821,131.000000
822,29.000000
823,29.000000
824,1.000000
825,50.000000
826,16.000000
827,16.000000
828,2.000000
829,53.000000
830,1.000000
831,1.000000
832,1.000000
833,24.000000
834,1.000000
835,11.000000
836,3.000000
837,3.000000
838,2.000000
839,38.000000
840,38.000000
841,32.000000
842,32.000000
843,32.000000
844,15.000000
845,15.000000
846,15.000000
847,12.000000
848,12.000000
849,12.000000
850,14.000000
851,45.000000
852,45.000000
853,45.000000
854,19.000000
855,46.000000
856,3.000000
857,25.000000
858,25.000000
859,4.000000
860,4.000000
861,4.000000
862,20.000000
863,20.000000
864,1.000000
865,12.000000
866,12.000000
867,12.000000
868,18.000000
869,18.000000
870,18.000000
871,18.000000
872,18.000000
873,33.000000
874,33.000000
875,33.000000
876,33.000000
877,385.000000
878,14.000000
879,14.000000
880,14.000000
881,14.000000
882,14.000000
883,14.000000
884,14.000000
885,65.000000
886,158.000000
887,100.000000
888,9.000000
889,9.000000
890,2.000000
891,11.000000
892,114.000000
893,14.000000
894,1.000000
895,1.000000
896,5.000000
897,5.000000
898,5.000000
899,13.000000
900,13.000000
901,9.000000
902,232.000000
903,36.000000
904,143.000000
905,62.000000
906,62.000000
907,15.000000
908,1.000000
909,1.000000
910,1.000000
911,1.000000
912,15.000000
913,45.000000
914,12.000000
915,187.000000
916,27.000000
917,79.000000
918,16.000000
919,26.000000
920,16.000000
921,9.000000
922,121.000000
923,4.000000
924,4.000000
925,2.000000
926,17.000000
927,3.000000
928,3.000000
929,149.000000
930,46.000000
931,46.000000
932,46.000000
933,39.000000
934,241.000000
935,241.000000
936,205.000000
937,205.000000
938,205.000000
939,44.000000
940,42.000000
941,42.000000
942,144.000000
943,67.000000
944,19.000000
945,1.000000
946,6.000000
947,3.000000
948,3.000000
949,76.000000
950,18.000000
951,18.000000
952,2.000000
953,9.000000
954,9.000000
955,135.000000
956,6.000000
957,6.000000
958,309.000000
959,321.000000
960,55.000000
961,93.000000
962,146.000000
963,91.000000
964,2.000000
965,61.000000
966,6.000000
967,91.000000
968,13.000000
969,41.000000
970,91.000000
971,4.000000
972,47.000000
973,1.000000
974,55.000000
975,23.000000
976,6.000000
977,129.000000
978,105.000000
979,28.000000
980,31.000000
981,34.000000
982,58.000000
983,32.000000
984,111.000000
985,1.000000
986,124.000000
987,49.000000
988,44.000000
989,93.000000
990,180.000000
991,164.000000
992,126.000000
993,45.000000
994,103.000000
995,11.000000
996,18.000000
997,43.000000
998,6.000000
999,6.000000
1000,6.000000
1001,6.000000
1002,6.000000
1003,7.000000
1004,19.000000
1005,4.000000
1006,4.000000
1007,4.000000
1008,4.000000
1009,4.000000
1010,4.000000
1011,156.000000
1012,44.000000
1013,27.000000
1014,82.000000
1015,2.000000
1016,33.000000
1017,52.000000
1018,278.000000
1019,40.000000
1020,40.000000
1021,121.000000
1022,4.000000
1023,4.000000
1024,4.000000
1025,69.000000
1026,5.000000
1027,2.000000
1028,2.000000
1029,48.000000
1030,22.000000
1031,3.000000
1032,30.000000
1033,30.000000
1034,26.000000
1035,76.000000
1036,76.000000
1037,76.000000
1038,1.000000
1039,14.000000
1040,1.000000
1041,1.000000
1042,1.000000
1043,1.000000
1044,1.000000
1045,1.000000
1046,1.000000
1047,1.000000
1048,1.000000
1049,1.000000
1050,9.000000
1051,6.000000
1052,599.000000
1053,122.000000
1054,146.000000
1055,164.000000
1056,45.000000
1057,9.000000
1058,24.000000
1059,38.000000
1060,39.000000
1061,5.000000
1062,10.000000
1063,69.000000
1064,69.000000
1065,155.000000
1066,155.000000
1067,153.000000
1068,40.000000
1069,62.000000
1070,27.000000
1071,9.000000
1072,172.000000
1073,172.000000
1074,39.000000
1075,11.000000
1076,23.000000
1077,33.000000
1078,98.000000
1079,2.000000
1080,68.000000
1081,2.000000
1082,13.000000
1083,13.000000
1084,13.000000
1085,13.000000
1086,13.000000
1087,13.000000
1088,20.000000
1089,145.000000
1090,145.000000
1091,24.000000
1092,11.000000
1093,95.000000
1094,95.000000
1095,30.000000
1096,89.000000
1097,15.000000
1098,41.000000
1099,28.000000
1100,28.000000
1101,4.000000
1102,44.000000
1103,44.000000
1104,94.000000
1105,23.000000
1106,73.000000
1107,73.000000
1108,66.000000
1109,66.000000
1110,66.000000
1111,93.000000
1112,93.000000
1113,8.000000
1114,59.000000
1115,4.000000
1116,4.000000
1117,146.000000
1118,103.000000
1119,103.000000
1120,27.000000
1121,16.000000
1122,16.000000
1123,11.000000
1124,10.000000
1125,9.000000
1126,9.000000
1127,11.000000
1128,7.000000
1129,15.000000
1130,15.000000
1131,15.000000
1132,21.000000
1133,24.000000
1134,1.000000
1135,39.000000
1136,8.000000
1137,79.000000
1138,9.000000
1139,1.000000
1140,1.000000
1141,20.000000
1142,20.000000
1143,20.000000
1144,24.000000
1145,53.000000
1146,271.000000
1147,2.000000
1148,81.000000
1149,7.000000
1150,40.000000
1151,40.000000
1152,105.000000
1153,14.000000
1154,14.000000
1155,4.000000
1156,44.000000
1157,68.000000
1158,68.000000
1159,142.000000
1160,13.000000
1161,3.000000
1162,3.000000
1163,224.000000
1164,60.000000
1165,60.000000
1166,1.000000
1167,1.000000
1168,1.000000
1169,13.000000
1170,38.000000
1171,17.000000
1172,17.000000
1173,94.000000
1174,21.000000
1175,21.000000
1176,20.000000
1177,65.000000
1178,105.000000
1179,26.000000
1180,10.000000
1181,10.000000
1182,10.000000
1183,357.000000
1184,357.000000
1185,357.000000
1186,44.000000
1187,28.000000
1188,28.000000
1189,9.000000
1190,9.000000
1191,17.000000
1192,7.000000
1193,7.000000
1194,102.000000
1195,189.000000
1196,2.000000
1197,5.000000
1198,36.000000
1199,11.000000
1200,168.000000
1201,168.000000
1202,168.000000
1203,168.000000
1204,168.000000
1205,1.000000
1206,1.000000
1207,2.000000
1208,44.000000
1209,8.000000
1210,11.000000
1211,7.000000
1212,7.000000
1213,28.000000
1214,92.000000
1215,102.000000
1216,114.000000
1217,8.000000
1218,19.000000
1219,13.000000
1220,32.000000
1221,389.000000
1222,389.000000
1223,6.000000
1224,24.000000
1225,24.000000
1226,24.000000
1227,5.000000
1228,19.000000
1229,19.000000
1230,1.000000
1231,1.000000
1232,13.000000
1233,2.000000
1234,41.000000
1235,41.000000
1236,53.000000
1237,53.000000
1238,25.000000
1239,18.000000
1240,2.000000
1241,8.000000
1242,2.000000
1243,17.000000
1244,1.000000
1245,1.000000
1246,26.000000
1247,146.000000
1248,146.000000
1249,146.000000
1250,18.000000
1251,4.000000
1252,1.000000
1253,43.000000
1254,4.000000
1255,4.000000
1256,2.000000
1257,11.000000
1258,108.000000
1259,95.000000
1260,95.000000
1261,95.000000
1262,109.000000
1263,1.000000
1264,33.000000
1265,33.000000
1266,5.000000
1267,5.000000
1268,5.000000
1269,3.000000
1270,3.000000
1271,3.000000
1272,195.000000
1273,1.000000
1274,247.000000
1275,108.000000
1276,1.000000
1277,173.000000
1278,19.000000
1279,22.000000
1280,4.000000
1281,17.000000
1282,4.000000
1283,2.000000
1284,4.000000
1285,4.000000
1286,4.000000
1287,228.000000
1288,38.000000
1289,139.000000
1290,3.000000
1291,15.000000
1292,15.000000
1293,15.000000
1294,1.000000
1295,12.000000
1296,36.000000
1297,18.000000
1298,18.000000
1299,18.000000
1300,1.000000
1301,12.000000
1302,12.000000
1303,22.000000
1304,10.000000
1305,10.000000
1306,10.000000
1307,10.000000
1308,10.000000
1309,10.000000
1310,1.000000
1311,1.000000
1312,10.000000
1313,10.000000
1314,10.000000
1315,1.000000
1316,1.000000
1317,68.000000
1318,7.000000
1319,7.000000
1320,7.000000
1321,72.000000
1322,29.000000
1323,5.000000
1324,1.000000
1325,24.000000
1326,6.000000
1327,10.000000
1328,17.000000
1329,41.000000
1330,43.000000
1331,1.000000
1332,3.000000
1333,29.000000
1334,29.000000
1335,8.000000
1336,8.000000
1337,8.000000
1338,2.000000
1339,5.000000
1340,8.000000
1341,15.000000
1342,5.000000
1343,1.000000
1344,68.000000
1345,68.000000
1346,44.000000
1347,81.000000
1348,17.000000
1349,17.000000
1350,222.000000
1351,27.000000
1352,27.000000
1353,29.000000
1354,29.000000
1355,29.000000
1356,3.000000
1357,3.000000
1358,2.000000
1359,30.000000
1360,9.000000
1361,45.000000
1362,275.000000
1363,2.000000
1364,31.000000
1365,39.000000
1366,121.000000
1367,45.000000
1368,7.000000
1369,2.000000
1370,6.000000
1371,50.000000
1372,2.000000
1373,53.000000
1374,104.000000
1375,29.000000
1376,33.000000
1377,19.000000
1378,19.000000
1379,7.000000
1380,44.000000
1381,18.000000
1382,18.000000
1383,5.000000
1384,5.000000
1385,82.000000
1386,95.000000
1387,95.000000
1388,30.000000
1389,2.000000
1390,1.000000
1391,16.000000
1392,65.000000
1393,4.000000
1394,4.000000
1395,27.000000
1396,7.000000
1397,1.000000
1398,1.000000
1399,4.000000
1400,4.000000
1401,53.000000
1402,115.000000
1403,14.000000
1404,217.000000
1405,211.000000
1406,17.000000
1407,24.000000
1408,24.000000
1409,59.000000
1410,59.000000
1411,59.000000
1412,6.000000
1413,26.000000
1414,63.000000
1415,44.000000
1416,44.000000
1417,2.000000
1418,7.000000
1419,7.000000
1420,4.000000
1421,139.000000
1422,4.000000
1423,10.000000
1424,10.000000
1425,83.000000
1426,41.000000
1427,41.000000
1428,41.000000
1429,41.000000
1430,1.000000
1431,1.000000
1432,4.000000
1433,2.000000
1434,2.000000
1435,2.000000
1436,1.000000
1437,1.000000
1438,1.000000
1439,1.000000
1440,1.000000
1441,1.000000
1442,42.000000
1443,16.000000
1444,16.000000
1445,16.000000
1446,22.000000
1447,2.000000
1448,11.000000
1449,11.000000
1450,11.000000
1451,8.000000
1452,8.000000
1453,1.000000
1454,1.000000
1455,1.000000
1456,4.000000
1457,190.000000
1458,95.000000
1459,8.000000
1460,15.000000
1461,6.000000
1462,9.000000
1463,202.000000
1464,3.000000
1465,4.000000
1466,4.000000
1467,51.000000
1468,12.000000
1469,22.000000
1470,22.000000
1471,28.000000
1472,2.000000
1473,4.000000
1474,45.000000
1475,3.000000
1476,61.000000
1477,41.000000
1478,15.000000
1479,12.000000
1480,50.000000
1481,5.000000
1482,39.000000
1483,39.000000
1484,2.000000
1485,2.000000
1486,2.000000
1487,4.000000
1488,4.000000
1489,4.000000
1490,4.000000
1491,33.000000
1492,33.000000
1493,33.000000
1494,29.000000
1495,35.000000
1496,35.000000
1497,35.000000
1498,177.000000
1499,177.000000
1500,177.000000
1501,6.000000
1502,6.000000
1503,6.000000
1504,6.000000
1505,65.000000
1506,47.000000
1507,47.000000
1508,13.000000
1509,15.000000
1510,161.000000
1511,161.000000
1512,161.000000
1513,47.000000
1514,89.000000
1515,89.000000
1516,12.000000
1517,15.000000
1518,15.000000
1519,15.000000
1520,15.000000
1521,15.000000
1522,15.000000
1523,15.000000
1524,9.000000
1525,2.000000
1526,2.000000
1527,95.000000
1528,3.000000
1529,3.000000
1530,11.000000
1531,29.000000
1532,8.000000
1533,1.000000
1534,9.000000
1535,213.000000
1536,20.000000
1537,77.000000
1538,34.000000
1539,4.000000
1540,1.000000
1541,7.000000
1542,19.000000
1543,142.000000
1544,168.000000
1545,79.000000
1546,40.000000
1547,40.000000
1548,55.000000
1549,2.000000
1550,5.000000
1551,26.000000
1552,7.000000
1553,7.000000
1554,7.000000
1555,10.000000
1556,1.000000
1557,81.000000
1558,81.000000
1559,15.000000
1560,1.000000
1561,1.000000
1562,1.000000
1563,1.000000
1564,1.000000
1565,9.000000
1566,60.000000
1567,3.000000
1568,24.000000
1569,24.000000
1570,19.000000
1571,19.000000
1572,19.000000
1573,19.000000
1574,1.000000
1575,1.000000
1576,1.000000
1577,89.000000
1578,83.000000
1579,19.000000
1580,19.000000
1581,1.000000
1582,3.000000
1583,1.000000
1584,25.000000
1585,86.000000
1586,120.000000
1587,13.000000
1588,1.000000
1589,51.000000
1590,51.000000
1591,51.000000
1592,18.000000
1593,18.000000
1594,18.000000
1595,3.000000
1596,4.000000
1597,10.000000
1598,80.000000
1599,80.000000
1600,17.000000
1601,4.000000
1602,7.000000
1603,7.000000
1604,1.000000
1605,4.000000
1606,10.000000
1607,2.000000
1608,99.000000
1609,1.000000
1610,51.000000
1611,5.000000
1612,15.000000
1613,2.000000
1614,2.000000
1615,12.000000
1616,14.000000
1617,4.000000
1618,8.000000
1619,10.000000
1620,78.000000
1621,78.000000
1622,78.000000
1623,78.000000
1624,78.000000
1625,78.000000
1626,78.000000
1627,78.000000
1628,4.000000
1629,1.000000
1630,1.000000
1631,40.000000
1632,27.000000
1633,27.000000
1634,1.000000
1635,72.000000
1636,37.000000
1637,1.000000
1638,25.000000
1639,94.000000
1640,3.000000
1641,1.000000
1642,18.000000
1643,312.000000
1644,312.000000
1645,1.000000
1646,1.000000
1647,2.000000
1648,1.000000
1649,28.000000
1650,2.000000
1651,81.000000
1652,1.000000
1653,4.000000
1654,4.000000
1655,4.000000
1656,4.000000
1657,1.000000
1658,1.000000
1659,1.000000
1660,3.000000
1661,3.000000
1662,4.000000
1663,44.000000
1664,39.000000
1665,7.000000
1666,1.000000
1667,1.000000
1668,32.000000
1669,32.000000
1670,32.000000
1671,4.000000
1672,4.000000
1673,3.000000
1674,1.000000
1675,123.000000
1676,24.000000
1677,181.000000
1678,57.000000
1679,68.000000
1680,2.000000
1681,52.000000
1682,52.000000
1683,52.000000
1684,52.000000
1685,3.000000
1686,3.000000
1687,334.000000
1688,1.000000
1689,29.000000
1690,68.000000
1691,68.000000
1692,21.000000
1693,21.000000
1694,19.000000
1695,19.000000
1696,1.000000
1697,69.000000
1698,39.000000
1699,19.000000
1700,42.000000
1701,48.000000
1702,48.000000
1703,17.000000
1704,54.000000
1705,3.000000
1706,93.000000
1707,7.000000
1708,44.000000
1709,190.000000
1710,18.000000
1711,3.000000
1712,3.000000
1713,3.000000
1714,1.000000
1715,1.000000
1716,1.000000
1717,4.000000
1718,5.000000
1719,37.000000
1720,3.000000
1721,200.000000
1722,1.000000
1723,1.000000
1724,2.000000
1725,11.000000
1726,1.000000
1727,1.000000
1728,17.000000
1729,2.000000
1730,13.000000
1731,1.000000
1732,21.000000
1733,6.000000
1734,31.000000
1735,35.000000
1736,12.000000
1737,1.000000
1738,1.000000
1739,6.000000
1740,10.000000
1741,1.000000
1742,29.000000
1743,100.000000
1744,100.000000
1745,14.000000
1746,3.000000
1747,4.000000
1748,1.000000
1749,1.000000
1750,10.000000
1751,4.000000
1752,19.000000
1753,19.000000
1754,1.000000
1755,5.000000
1756,2.000000
1757,4.000000
1758,3.000000
1759,11.000000
1760,50.000000
1761,75.000000
1762,1.000000
1763,1.000000
1764,2.000000
1765,41.000000
1766,21.000000
1767,21.000000
1768,1.000000
1769,3.000000
1770,1.000000
1771,3.000000
1772,1.000000
1773,25.000000
1774,25.000000
1775,10.000000
1776,6.000000
1777,1.000000
1778,75.000000
1779,75.000000
1780,75.000000
1781,22.000000
1782,3.000000
1783,1.000000
1784,1.000000
1785,31.000000
1786,3.000000
1787,3.000000
1788,13.000000
1789,1.000000
1790,3.000000
1791,30.000000
1792,14.000000
1793,8.000000
1794,7.000000
1795,2.000000
1796,56.000000
1797,2.000000
1798,8.000000
1799,1.000000
1800,2.000000
1801,7.000000
1802,1.000000
1803,1.000000
1804,1.000000
1805,35.000000
1806,252.000000
1807,68.000000
1808,68.000000
1809,68.000000
1810,1.000000
1811,6.000000
1812,3.000000
1813,5.000000
1814,10.000000
1815,1.000000
1816,4.000000
1817,4.000000
1818,93.000000
1819,16.000000
1820,15.000000
1821,3.000000
1822,6.000000
1823,1.000000
1824,1.000000
1825,68.000000
1826,68.000000
1827,64.000000
1828,139.000000
1829,14.000000
1830,5.000000
1831,2.000000
1832,5.000000
1833,7.000000
1834,1.000000
1835,1.000000
1836,30.000000
1837,1.000000
1838,2.000000
1839,7.000000
1840,1.000000
1841,4.000000
1842,4.000000
1843,64.000000
1844,13.000000
1845,3.000000
1846,123.000000
1847,123.000000
1848,90.000000
1849,19.000000
1850,19.000000
1851,12.000000
1852,4.000000
1853,227.000000
1854,77.000000
1855,3.000000
1856,7.000000
1857,3.000000
1858,16.000000
1859,13.000000
1860,13.000000
1861,13.000000
1862,113.000000
1863,14.000000
1864,14.000000
1865,14.000000
1866,14.000000
1867,1.000000
1868,11.000000
1869,4.000000
1870,4.000000
1871,1.000000
1872,6.000000
1873,1.000000
