node,value
802,1.000000
803,1.000000
804,0.662667
805,0.302558
806,0.847826
807,0.708595
808,1.000000
809,0.819239
810,1.000000
811,1.066667
812,0.785714
813,0.719523
814,0.595063
815,0.617308
816,1.000000
817,0.496134
818,0.574602
819,0.423094
820,0.916996
821,0.490335
822,1.000000
823,0.686411
824,0.437500
825,0.352019
826,0.659817
827,0.384873
828,0.343707
829,0.484950
830,0.849057
831,1.000000
832,1.000000
833,0.436436
834,0.740575
835,1.000000
836,1.000000
837,0.353733
838,1.000000
839,0.607247
840,0.456328
841,0.620690
842,1.000000
843,0.494845
844,0.314529
845,0.874603
846,0.641614
847,1.000000
848,1.000000
849,1.000000
850,0.289116
851,1.000000
852,1.000000
853,1.000000
854,0.471711
855,1.100000
856,0.866667
857,0.500000
858,0.885918
859,0.594949
860,0.835294
861,0.334454
862,0.325610
863,0.511615
864,0.612195
865,0.355844
866,0.443452
867,0.424438
868,0.497278
869,0.285541
870,0.838655
871,0.185226
872,1.000000
873,0.376266
874,0.561517
875,1.000000
876,0.251614
877,0.475340
878,1.000000
879,0.359887
880,1.000000
881,0.716927
882,0.385167
883,0.603594
884,0.847953
885,0.555018
886,1.000000
887,0.473096
888,0.326624
889,0.325089
890,0.130695
891,0.746289
892,0.561462
893,0.553535
894,0.289412
895,1.000000
896,0.236664
897,0.495082
898,0.222222
899,0.334441
900,1.000000
901,0.558559
902,0.198392
903,0.318027
904,0.312987
905,0.312987
906,0.880000
907,0.759797
908,0.503030
909,0.314120
910,0.450816
911,0.279847
912,0.444444
913,0.286647
914,0.299716
915,1.000000
916,0.472706
917,1.000000
918,0.583333
919,0.222222
920,0.205993
921,1.000000
922,0.074468
923,0.339323
924,0.416289
925,1.003333
926,0.362579
927,0.142292
928,0.110837
929,0.073333
930,1.001502
931,0.475379
932,0.243506
933,0.263467
934,1.001502
935,0.543590
936,1.001502
937,0.510806
938,0.357724
939,0.264822
940,0.114286
941,0.451149
942,0.265094
943,0.140152
944,0.230769
945,0.264822
946,0.348512
947,0.726216
948,0.627586
949,0.867949
950,0.750000
951,0.666667
952,0.190476
953,0.489344
954,0.912281
955,0.675630
956,0.202414
957,0.194581
958,0.508036
959,0.392730
960,0.257015
961,1.000000
962,0.327273
963,0.762156
964,0.333684
965,0.222222
966,0.166667
967,0.334343
968,0.407399
969,0.921212
970,0.888992
971,0.582525
972,1.001107
973,0.960606
974,0.797665
975,0.800000
976,0.871245
977,0.906720
978,0.841813
979,1.000000
980,1.000210
981,0.380952
982,0.545902
983,0.705490
984,1.000210
985,0.585443
986,0.980004
987,1.000210
988,0.281385
989,0.211640
990,0.847999
991,0.466062
992,0.907672
993,0.888992
994,0.925257
995,1.000210
996,1.001107
997,1.001107
998,1.000210
999,1.000210
1000,0.943366
1001,0.367611
1002,0.303092
1003,0.662121
1004,0.400388
1005,1.000210
1006,0.453550
1007,0.667716
1008,0.651402
1009,1.000210
1010,0.184783
1011,1.000210
1012,1.000210
1013,0.773810
1014,0.745505
1015,0.906149
1016,0.907481
1017,1.000210
1018,1.000210
1019,0.509985
1020,1.000210
1021,1.001107
1022,0.593466
1023,0.860408
1024,1.000210
1025,1.000210
1026,1.000210
1027,1.000210
1028,1.000210
1029,0.486058
1030,1.000210
1031,0.359725
1032,0.527785
1033,1.000210
1034,0.163158
1035,0.881685
1036,0.706897
1037,0.871978
1038,0.500000
1039,0.695640
1040,0.980416
1041,1.001107
1042,1.000210
1043,1.000210
1044,0.568627
1045,0.761694
1046,1.001107
1047,1.000210
1048,1.000210
1049,0.746606
1050,0.961212
1051,1.000210
1052,1.000210
1053,1.001107
1054,0.900299
1055,0.240718
1056,0.058884
1057,0.914399
1058,0.348718
1059,0.313090
1060,1.000000
1061,0.770450
1062,0.798326
1063,1.000000
1064,0.889599
1065,1.000000
1066,0.698529
1067,0.823161
1068,0.867909
1069,0.264713
1070,1.000000
1071,0.166008
1072,0.117647
1073,0.969697
1074,0.184211
1075,0.240530
1076,1.000000
1077,1.000000
1078,0.194737
1079,1.000000
1080,1.000000
1081,0.703011
1082,0.928007
1083,0.487480
1084,0.290043
1085,0.380952
1086,1.000000
1087,1.000000
1088,0.613472
1089,1.000000
1090,0.083510
1091,0.420258
1092,1.000000
1093,1.000000
1094,0.800000
1095,0.160256
1096,0.226316
1097,0.641176
1098,1.000000
1099,0.221522
1100,1.000000
1101,1.000000
1102,0.177866
1103,0.639142
1104,1.000000
1105,0.586313
1106,1.000000
1107,0.384615
1108,0.254902
1109,0.186992
1110,0.266667
1111,0.414773
1112,0.166008
1113,0.213235
1114,0.304762
1115,0.969697
1116,0.745965
1117,0.390063
1118,0.140000
1119,0.941203
1120,0.696835
1121,1.000000
1122,1.000000
1123,1.000000
1124,0.510000
1125,1.000000
1126,0.735133
1127,1.000000
1128,0.248366
1129,1.000000
1130,1.000000
1131,0.756036
1132,0.970629
1133,0.833333
1134,0.485106
1135,0.097598
1136,0.797945
1137,0.155652
1138,0.452925
1139,0.261905
1140,0.941655
1141,1.000000
1142,0.640169
1143,0.392857
1144,1.000000
1145,0.943917
1146,0.574568
1147,0.527778
1148,0.833333
1149,1.000000
1150,0.644258
1151,0.448886
1152,1.000000
1153,0.300000
1154,0.800000
1155,0.351282
1156,0.805936
1157,0.194270
1158,1.000000
1159,0.698765
1160,1.000000
1161,0.205128
1162,1.000000
1163,1.000000
1164,0.688406
1165,0.727273
1166,0.497049
1167,1.000000
1168,0.180952
1169,1.000000
1170,1.000000
1171,1.000000
1172,0.549242
1173,0.549242
1174,0.295865
1175,0.700000
1176,0.501976
1177,0.361905
1178,0.395238
1179,0.833333
1180,0.111111
1181,0.226263
1182,1.000000
1183,0.822191
1184,0.357143
1185,0.527778
1186,0.183499
1187,0.292970
1188,0.928571
1189,0.128788
1190,0.131868
1191,0.142857
1192,0.345455
1193,1.000000
1194,0.262069
1195,0.654279
1196,0.263736
1197,0.447578
1198,0.200000
1199,0.577778
1200,0.314722
1201,1.000000
1202,1.000000
1203,0.702104
1204,0.392015
1205,0.181818
1206,0.611408
1207,0.381523
1208,0.472431
1209,0.826840
1210,0.131579
1211,0.091768
1212,0.193587
1213,0.123509
1214,0.833333
1215,1.000000
1216,0.186813
1217,0.126984
1218,0.378788
1219,0.135385
1220,1.000000
1221,0.131579
1222,0.066667
1223,0.714286
1224,0.127273
1225,0.228571
1226,0.303030
1227,0.176471
1228,0.315271
1229,0.380952
1230,0.438095
1231,0.064327
1232,0.181818
1233,0.131579
1234,0.362319
1235,0.400000
1236,0.333333
1237,0.121212
1238,0.666667
1239,0.333333
1240,0.333333
1241,0.323529
1242,0.205534
1243,0.400000
1244,0.666667
1245,0.123188
1246,0.108333
1247,0.350742
1248,0.350742
1249,0.138889
1250,0.287879
1251,0.700000
1252,0.127273
1253,0.200000
1254,0.153846
1255,0.126263
1256,0.296296
1257,0.333333
1258,0.137634
1259,0.500000
1260,0.247619
1261,0.086538
1262,0.138528
1263,0.480328
1264,0.642578
1265,0.398957
1266,0.773865
1267,0.345455
1268,0.949020
1269,0.550258
1270,0.672691
1271,0.341089
1272,0.442748
1273,0.233918
1274,0.650820
1275,0.698077
1276,1.002849
1277,0.544040
1278,1.002849
1279,0.396406
1280,0.796378
1281,1.000000
1282,0.472865
1283,0.740506
1284,0.736842
1285,0.679006
1286,0.452259
1287,0.321480
1288,1.000000
1289,0.428571
1290,1.002849
1291,1.000000
1292,0.801404
1293,0.714787
1294,0.533333
1295,1.000000
1296,1.002849
1297,1.000000
1298,0.553673
1299,0.737342
1300,0.444041
1301,0.459289
1302,0.630847
1303,0.617749
1304,1.000000
1305,0.664669
1306,0.391485
1307,1.000000
1308,0.674051
1309,1.000000
1310,1.000000
1311,0.865747
1312,1.002849
1313,0.937255
1314,0.660824
1315,1.000000
1316,1.000000
1317,1.000000
1318,0.711712
1319,1.002849
1320,0.369468
1321,0.428230
1322,0.767233
1323,0.669767
1324,0.603496
1325,1.000000
1326,1.000000
1327,0.736764
1328,0.315584
1329,0.646543
1330,0.749854
1331,0.710991
1332,0.531963
1333,0.939423
1334,0.923137
1335,0.532277
1336,1.000000
1337,0.350901
1338,0.674412
1339,0.559748
1340,0.679924
1341,0.890694
1342,0.747717
1343,0.584046
1344,1.000000
1345,0.232791
1346,0.750081
1347,1.000000
1348,1.000000
1349,0.835294
1350,0.481227
1351,0.455510
1352,0.593614
1353,0.716770
1354,0.294624
1355,0.845378
1356,0.330618
1357,0.547826
1358,0.400000
1359,0.461386
1360,0.713900
1361,0.429804
1362,0.440000
1363,0.285714
1364,0.523810
1365,0.342732
1366,0.338028
1367,1.000000
1368,0.300000
1369,0.251866
1370,0.464286
1371,0.833333
1372,0.171138
1373,1.000000
1374,1.000000
1375,1.000000
1376,0.500000
1377,1.000000
1378,1.000000
1379,1.000000
1380,0.484848
1381,0.522581
1382,0.764706
1383,0.980952
1384,0.620915
1385,1.000000
1386,0.980952
1387,0.419630
1388,0.419630
1389,0.207391
1390,0.500000
1391,0.183007
1392,0.980952
1393,0.980952
1394,0.294253
1395,0.340081
1396,0.489919
1397,0.980952
1398,0.980952
1399,0.151515
1400,0.357143
1401,0.181818
1402,1.000000
1403,1.000000
1404,0.146199
1405,1.000000
1406,0.378495
1407,0.266667
1408,0.357143
1409,0.094862
1410,0.127273
1411,0.105072
1412,0.571429
1413,1.000000
1414,1.000000
1415,0.523810
1416,1.000000
1417,0.256410
1418,0.666667
1419,0.380952
1420,0.232613
1421,0.416667
1422,0.327273
1423,1.000000
1424,0.333333
1425,0.189542
1426,0.160099
1427,0.285714
1428,0.333333
1429,0.190476
1430,1.000000
1431,0.185606
1432,1.000000
1433,1.000000
1434,0.753695
1435,0.099567
1436,0.166667
1437,1.000000
1438,0.199134
1439,0.125000
1440,0.139706
1441,1.000000
1442,0.800000
1443,0.269231
1444,0.800000
1445,0.634470
1446,1.000000
1447,0.833333
1448,0.154412
1449,0.163043
1450,0.137255
1451,0.695798
1452,1.000000
1453,1.000000
1454,1.000000
1455,0.695798
1456,0.277778
1457,0.109091
1458,0.164835
1459,0.710280
1460,0.710280
1461,0.549550
1462,0.372245
1463,0.129412
1464,0.497475
1465,0.333333
1466,0.109890
1467,0.172308
1468,0.809524
1469,0.432051
1470,1.000000
1471,1.000000
1472,0.247619
1473,0.874644
1474,0.751724
1475,0.751724
1476,0.799802
1477,0.242424
1478,1.000000
1479,1.000000
1480,1.000000
1481,0.147783
1482,0.666667
1483,0.250000
1484,1.000000
1485,0.733333
1486,0.320513
1487,0.200466
1488,0.244444
1489,0.294118
1490,0.500000
1491,1.000000
1492,0.150000
1493,0.258333
1494,0.833333
1495,1.000000
1496,1.000000
1497,1.000000
1498,0.500000
1499,0.179487
1500,0.152381
1501,0.316129
1502,0.320261
1503,0.320261
1504,0.723647
1505,1.000000
1506,0.373626
1507,0.723647
1508,0.333333
1509,1.000000
1510,0.533333
1511,0.738095
1512,1.000000
1513,1.000000
1514,0.878788
1515,1.000000
1516,1.000000
1517,0.906433
1518,0.710145
1519,0.387692
1520,1.000000
1521,0.342105
1522,0.705628
1523,0.444872
1524,1.000000
1525,1.000000
1526,0.870130
1527,1.000000
1528,0.619048
1529,0.572650
1530,0.723647
1531,0.797101
1532,0.333333
1533,0.125000
1534,0.146237
1535,0.466667
1536,0.333333
1537,0.700000
1538,0.388889
1539,0.428571
1540,1.000000
1541,0.161905
1542,1.000000
1543,0.122807
1544,0.266667
1545,1.000000
1546,0.198830
1547,0.087912
1548,1.000000
1549,0.689602
1550,0.076720
1551,0.371429
1552,0.600000
1553,0.227692
1554,0.227692
1555,1.000000
1556,0.207792
1557,0.148387
1558,0.333333
1559,0.129445
1560,0.138889
1561,1.000000
1562,0.250000
1563,1.000000
1564,0.719097
1565,1.000000
1566,0.798812
1567,0.100000
1568,0.321429
1569,0.770036
1570,0.464286
1571,1.000000
1572,0.333333
1573,0.329670
1574,0.329670
1575,0.230769
1576,0.333333
1577,0.237551
1578,0.136842
1579,0.250000
1580,0.250000
1581,0.400000
1582,0.520319
1583,0.164835
1584,0.666667
1585,0.666667
1586,0.192982
1587,0.197802
1588,0.300000
1589,0.500000
1590,0.666667
1591,0.244444
1592,0.500000
1593,0.276863
1594,0.810345
1595,0.266667
1596,0.158103
1597,0.158103
1598,0.321429
1599,0.380952
1600,0.146245
1601,0.300000
1602,0.272727
1603,0.333333
1604,0.200000
1605,0.666667
1606,0.183824
1607,0.333333
1608,1.000000
1609,0.061576
1610,0.571429
1611,1.000000
1612,1.000000
1613,0.260562
1614,0.305556
1615,1.000000
1616,1.000000
1617,0.629129
1618,0.333333
1619,0.372294
1620,0.794653
1621,0.794653
1622,0.113671
1623,0.333333
1624,0.102193
1625,0.476190
1626,0.250000
1627,0.229437
1628,0.291633
1629,1.000000
1630,1.000000
1631,1.000000
1632,0.150609
1633,0.140351
1634,0.466667
1635,0.598596
1636,0.515670
1637,0.294372
1638,0.833333
1639,0.227273
1640,0.500000
1641,1.000000
1642,0.638095
1643,1.333333
1644,0.518519
1645,0.238866
1646,0.232051
1647,1.000000
1648,0.341991
1649,0.230769
1650,0.800000
1651,0.752381
1652,0.400000
1653,0.400000
1654,0.263736
1655,0.253623
1656,0.500000
1657,0.400000
1658,0.733333
1659,0.589474
1660,0.666667
1661,0.178571
1662,0.266667
1663,0.332016
1664,0.385281
1665,1.000000
1666,0.333333
1667,0.053191
1668,0.163077
1669,0.254545
1670,0.745098
1671,0.219780
1672,0.303030
1673,0.176471
1674,0.450242
1675,1.000000
1676,0.150327
1677,0.535714
1678,0.333333
1679,0.075574
1680,0.478836
1681,0.666667
1682,0.644269
1683,0.514593
1684,0.236842
1685,0.323171
1686,0.170115
1687,0.553333
1688,0.417582
1689,1.166667
1690,0.866667
1691,0.236715
1692,0.633846
1693,1.000000
1694,0.177489
1695,1.000000
1696,1.000000
1697,1.000000
1698,0.277778
1699,0.428571
1700,0.191667
1701,0.472222
1702,1.000000
1703,1.000000
1704,0.388077
1705,0.088710
1706,0.600000
1707,0.320000
1708,1.000000
1709,0.333333
1710,0.227273
1711,1.000000
1712,0.409091
1713,1.000000
1714,0.166667
1715,0.333333
1716,0.100000
1717,0.200000
1718,1.000000
1719,0.833333
1720,0.123810
1721,0.086580
1722,0.349676
1723,0.666667
1724,0.115385
1725,1.000000
1726,1.000000
1727,0.622883
1728,0.672727
1729,1.000000
1730,0.099567
1731,1.000000
1732,0.200000
1733,0.356237
1734,0.428571
1735,0.418182
1736,0.500000
1737,0.386270
1738,1.000000
1739,1.000000
1740,0.469697
1741,0.137255
1742,0.137255
1743,1.000000
1744,0.257576
1745,0.600000
1746,0.909091
1747,0.166667
1748,0.105263
1749,0.500000
1750,0.170040
1751,0.238095
1752,0.154412
1753,0.500000
1754,0.257471
1755,0.244444
1756,0.285714
1757,0.776064
1758,1.000000
1759,0.466667
1760,0.800000
1761,0.219780
1762,0.388889
1763,0.230769
1764,0.230769
1765,0.251323
1766,0.493506
1767,1.000000
1768,0.165517
1769,1.000000
1770,0.261084
1771,0.675000
1772,0.310345
1773,0.508772
1774,0.508772
1775,0.216667
1776,0.152381
1777,1.000000
1778,0.556667
1779,0.293651
1780,0.152381
1781,0.120879
1782,1.000000
1783,0.748068
1784,1.000000
1785,1.000000
1786,0.898320
1787,0.693202
1788,1.000000
1789,1.000000
1790,0.597714
1791,1.000000
1792,0.371930
1793,0.597714
1794,0.474923
1795,1.000000
1796,1.000000
1797,1.000000
1798,1.000000
1799,1.000000
1800,1.000000
1801,1.000000
1802,1.000000
1803,0.781790
1804,0.937588
1805,0.978022
1806,0.692321
1807,1.000000
1808,0.758215
1809,1.000000
1810,1.000000
1811,1.000000
1812,1.000000
1813,1.000000
1814,0.407727
1815,0.177536
1816,0.665192
1817,1.000000
1818,0.500784
1819,0.771749
1820,1.000000
1821,1.000000
1822,1.000000
1823,0.275269
1824,1.000000
1825,1.000000
1826,1.000000
1827,0.597714
1828,0.957477
1829,1.000000
1830,1.000000
1831,0.957238
1832,0.937354
1833,1.000000
1834,1.000000
1835,1.000000
1836,1.000000
1837,0.899440
1838,0.770351
1839,0.651223
1840,0.978022
1841,1.000000
1842,1.000000
1843,0.810505
1844,1.000000
1845,0.917410
1846,1.000000
1847,1.000000
1848,1.000000
1849,1.000000
1850,0.090909
1851,0.175824
1852,0.137931
1853,0.075610
1854,1.000000
1855,0.178571
1856,0.098039
1857,0.098039
1858,0.152174
1859,0.619048
1860,0.181818
1861,0.400000
1862,0.214386
1863,1.000000
1864,0.479390
1865,0.600000
1866,0.110294
1867,0.600000
1868,0.600000
1869,0.282051
1870,0.094118
1871,0.200000
1872,0.114165
1873,0.128205
