node,value
271,0.000469
272,1.000000
273,1.000000
274,0.030488
275,0.333333
276,0.666667
277,1.000000
278,0.066667
279,0.045249
280,0.079221
281,0.070736
282,0.070736
283,1.000000
284,1.000000
285,0.070769
286,1.000000
287,0.400000
288,1.000000
289,1.000000
290,1.000000
291,0.025641
292,0.418182
293,0.571429
294,0.303030
295,0.276190
296,0.065518
297,0.324597
298,0.255814
299,0.078523
300,0.342857
301,0.221034
302,0.294949
303,0.255682
304,0.031289
305,0.141174
306,0.163123
307,0.251515
308,0.040647
309,0.240533
310,0.117196
311,0.272727
312,0.132651
313,0.192862
314,0.129458
315,0.153602
316,0.175932
317,0.221461
318,0.224590
319,0.128591
320,0.203641
321,0.424242
322,0.194833
323,0.185357
324,0.175910
325,0.117106
326,0.270968
327,0.297561
328,0.292857
329,0.217656
330,0.179973
331,0.228270
332,0.276653
333,0.206259
334,0.215873
335,0.204808
336,0.237553
337,0.224390
338,0.179135
339,0.286022
340,0.418301
341,0.265152
342,0.234968
343,0.389610
344,0.245122
345,0.286765
346,0.359477
347,0.187166
348,0.196923
349,0.280702
350,0.057827
351,0.211131
352,0.162712
353,0.252874
354,0.533333
355,0.533333
356,0.224646
357,0.833333
358,0.285714
359,0.230769
360,1.000000
361,0.666667
362,0.666667
363,0.190476
364,0.190476
365,0.400000
366,0.266667
367,0.472727
368,0.472727
369,0.333333
370,0.308824
371,0.400000
372,0.400000
373,1.000000
374,0.327273
375,1.000000
376,0.272059
377,0.083077
378,0.123360
379,0.666667
380,0.262411
381,0.162830
382,0.428571
383,0.558333
384,0.321353
385,0.321353
386,0.385281
387,1.000000
388,1.000000
389,1.000000
390,1.000000
391,1.000000
392,0.166174
393,0.121007
394,0.121007
395,0.615385
396,0.189474
397,0.157143
398,1.000000
399,0.288889
400,0.230108
401,0.666667
402,0.666667
403,0.201281
404,0.171769
405,0.082048
406,0.417582
407,0.441176
408,0.441176
409,0.378947
410,0.266667
411,0.110334
412,0.035232
413,1.000000
414,0.250694
415,0.642857
416,0.642857
417,0.181818
418,0.166171
419,0.352159
420,1.000000
421,0.500000
422,0.268398
423,1.000000
424,1.000000
425,1.000000
426,0.300078
427,1.000000
428,0.184993
429,0.184993
430,0.098384
431,0.139677
432,0.104144
433,0.900000
434,0.600000
435,0.800000
436,1.000000
437,0.428571
438,1.000000
439,0.352685
440,0.087773
441,0.182295
442,0.228847
443,0.130103
444,0.149233
445,0.032904
446,0.156855
447,0.246328
448,0.098508
449,0.185782
450,0.175507
451,0.111263
452,0.192559
453,0.143142
454,0.121081
455,0.252632
456,0.189760
457,0.242512
458,0.304233
459,0.124073
460,0.333333
461,0.236667
462,0.213260
463,0.045732
464,0.800000
465,0.270945
466,0.078207
467,0.154586
468,0.100733
469,0.112675
470,0.101079
471,0.098000
472,0.183878
473,0.251315
474,0.160521
475,0.222468
476,1.000000
477,0.087632
478,0.100745
479,0.161996
480,0.071082
481,0.182159
482,0.214286
483,0.295221
484,0.244703
485,0.560440
486,0.156735
487,0.486166
488,0.376623
489,0.289231
490,0.102836
491,0.076268
492,0.167016
493,0.533333
494,0.064666
495,0.245614
496,0.277778
497,1.000000
498,0.117267
499,0.228070
500,0.119406
501,0.056048
502,0.024363
503,0.318878
504,0.141713
505,0.173831
506,0.488889
507,0.303208
508,0.235102
509,0.099174
510,0.782051
511,0.155002
512,0.301149
513,0.189378
514,0.257658
515,0.147464
516,0.755556
517,0.167152
518,0.904762
519,0.206098
520,0.182819
521,0.280460
522,0.290640
523,0.195480
524,0.409231
525,0.800000
526,0.253080
527,0.221178
528,0.378462
529,0.184685
530,0.184685
531,0.230055
532,0.230055
533,0.025641
534,0.189723
535,0.511111
536,0.258730
537,0.258730
538,0.258730
539,0.357143
540,0.214774
541,0.607143
542,0.555556
543,0.555556
544,0.555556
545,0.555556
546,0.500000
547,0.500000
548,0.213445
549,0.156528
550,0.210317
551,0.210317
552,0.210317
553,0.222703
554,0.222703
555,0.222703
556,0.666667
557,0.666667
558,0.666667
559,1.000000
560,0.289474
561,1.000000
562,1.000000
563,0.300000
564,0.666667
565,0.428571
566,0.392857
567,0.289474
568,0.289474
569,0.289474
570,1.000000
571,0.100000
572,0.221906
573,0.400000
574,0.350000
575,0.500000
576,0.500000
577,0.100000
578,0.268707
579,0.215947
580,0.466667
581,0.466667
582,0.333333
583,0.160315
584,1.000000
585,1.000000
586,1.000000
587,1.000000
588,0.268966
589,0.428571
590,0.466667
591,0.250000
592,0.183908
593,0.203030
594,0.203030
595,0.303030
596,0.466667
597,0.466667
598,1.000000
599,0.204678
600,1.000000
601,1.000000
602,1.000000
603,0.216931
604,0.216931
605,1.000000
606,1.000000
607,1.000000
608,1.000000
609,0.500000
610,0.308300
611,0.308300
612,0.650000
613,0.650000
614,1.000000
615,1.000000
616,1.000000
617,0.333333
618,0.333333
619,0.333333
620,0.211823
621,0.184729
622,1.000000
623,1.000000
624,1.000000
625,0.127761
626,0.179163
627,0.300000
628,0.300000
629,0.003623
630,0.003623
631,0.155797
632,0.155797
633,0.205128
634,0.164388
635,0.116387
636,0.104535
637,0.100608
638,0.106934
639,0.122185
640,0.246959
641,0.299296
642,0.081906
643,0.223238
644,0.132022
645,0.146389
646,0.250363
647,0.194413
648,0.152541
649,0.182733
650,0.261099
651,0.080763
652,0.203569
653,0.126258
654,0.186883
655,0.120056
656,0.092775
657,0.170061
658,0.114911
659,0.125007
660,0.157743
661,0.221681
662,0.460000
663,0.182804
664,0.233579
665,0.177510
666,0.041249
667,0.158286
668,0.059520
669,0.177469
670,0.038123
671,0.351190
672,0.122587
673,0.141672
674,0.121151
675,0.145839
676,0.278155
677,0.277056
678,0.259371
679,0.155880
680,0.177616
681,0.176636
682,0.142729
683,0.191571
684,0.214103
685,0.078023
686,0.140566
687,0.112992
688,0.118338
689,0.211765
690,0.042958
691,0.137069
692,0.169402
693,0.162513
694,0.176905
695,0.139156
696,0.173278
697,0.303390
698,0.155510
699,0.236977
700,0.144952
701,0.217465
702,0.325123
703,0.209605
704,0.310284
705,0.088717
706,0.446970
707,0.133125
708,0.145936
709,0.336854
710,0.186885
711,0.110170
712,0.150494
713,0.210237
714,0.225875
715,0.164595
716,0.139683
717,0.393333
718,0.172056
719,0.171141
720,0.256849
721,0.180044
722,0.265601
723,0.123758
724,0.132187
725,0.227548
726,0.238095
727,0.212951
728,0.209576
729,0.192325
730,0.202156
731,0.226739
732,0.287879
733,0.297036
734,0.120410
735,0.694444
736,0.248186
737,0.325123
738,0.121892
739,0.361905
740,0.202932
741,0.209761
742,0.282282
743,0.186074
744,0.452899
745,0.150925
746,0.173496
747,0.198198
748,0.207339
749,0.326667
750,0.400000
751,0.551282
752,0.278013
753,0.399287
754,0.170357
755,0.192284
756,0.198718
757,0.181790
758,0.213338
759,0.259944
760,0.325610
761,0.409091
762,0.175000
763,0.154945
764,0.245959
765,0.487395
766,0.193789
767,0.222564
768,0.208710
769,0.503788
770,0.227943
771,0.147339
772,0.215002
773,0.866667
774,0.151876
775,0.303955
776,0.294872
777,0.206478
778,0.437057
779,0.180371
780,0.177318
781,0.153585
782,0.195839
783,0.445887
784,0.352525
785,0.351351
786,0.245614
787,0.287678
788,0.180360
789,0.525641
790,0.434109
791,0.390588
792,0.258065
793,0.262763
794,0.800000
795,0.327652
796,0.461694
797,0.204678
798,0.298097
799,0.204898
800,0.317308
801,0.616667
802,0.369681
803,0.109770
804,0.428571
805,0.244694
806,0.326203
807,0.164646
808,0.202866
809,0.297726
810,0.526316
811,0.171936
812,0.411067
813,0.642857
814,0.218260
815,0.122097
816,0.121407
817,0.420290
818,0.325581
819,0.195207
820,0.181159
821,0.162733
822,1.000000
823,0.323529
824,0.414286
825,0.137503
826,0.156743
827,0.300483
828,0.203577
829,0.208333
830,0.445652
831,0.607143
832,0.384211
833,0.317125
834,0.533333
835,0.271909
836,0.208020
837,0.294737
838,1.000000
839,0.437908
840,0.411765
841,0.191040
842,0.168763
843,0.538462
844,0.241758
845,0.313953
846,0.692308
847,0.538462
848,0.313725
849,0.460145
850,0.342105
851,0.500000
852,0.600000
853,0.383333
854,0.300395
855,1.000000
856,1.000000
857,1.000000
858,1.000000
859,1.000000
860,0.396135
861,0.206522
862,0.866667
863,0.333333
864,0.255510
865,0.242105
866,1.000000
867,0.428571
868,0.424242
869,0.275132
870,0.235507
871,0.210256
872,0.222672
873,0.264931
874,0.158953
875,0.304762
876,0.165775
877,0.249231
878,0.156682
879,0.233766
880,0.397436
881,0.437908
882,0.464286
883,0.380000
884,0.464052
885,0.464052
886,0.515152
887,0.300000
888,0.263158
889,0.666667
890,0.857143
891,0.866667
892,1.000000
893,0.095238
894,0.714286
895,0.714286
896,0.346154
897,0.261224
898,0.261224
899,1.000000
900,1.000000
901,0.362637
902,1.000000
903,1.000000
904,1.000000
905,1.000000
906,1.000000
907,0.527778
908,1.000000
909,1.000000
910,1.000000
911,0.600000
912,1.000000
913,1.000000
914,0.361111
915,0.400000
916,1.000000
917,0.301802
918,1.000000
919,0.441176
920,0.800000
921,0.600000
922,0.538462
923,1.000000
924,1.000000
925,1.000000
926,0.424242
927,0.333333
928,0.500000
929,0.500000
930,1.000000
931,1.000000
932,0.533333
933,0.533333
934,0.441595
935,0.316017
936,0.192513
937,0.619048
938,0.619048
939,1.000000
940,1.000000
941,1.000000
942,1.000000
943,0.833333
944,1.000000
945,1.000000
946,0.312500
947,0.533333
948,1.000000
949,1.000000
950,1.000000
951,0.600000
952,0.600000
953,1.000000
954,0.152047
955,1.000000
956,0.439560
957,1.000000
958,1.000000
959,0.224615
960,0.409524
961,1.000000
962,1.000000
963,1.000000
964,0.888889
965,1.000000
966,1.000000
967,1.000000
968,1.000000
969,1.000000
970,1.000000
971,0.161186
972,0.282258
973,0.179487
974,0.174972
975,0.199147
976,0.294902
977,0.314507
978,0.085524
979,0.177177
980,0.241379
981,0.082149
982,0.136436
983,0.149617
984,0.180992
985,0.139116
986,0.366013
987,0.173064
988,0.255556
989,0.277305
990,0.393145
991,0.040951
992,0.186749
993,0.140954
994,0.280303
995,0.800000
996,0.722222
997,0.445652
998,0.454545
999,0.294118
1000,0.144025
1001,0.169570
1002,0.809524
1003,0.233333
1004,0.535948
1005,0.530303
1006,0.722222
1007,0.217391
1008,1.000000
1009,0.400000
1010,0.296774
1011,0.194958
1012,0.333333
1013,0.333333
1014,0.761905
1015,0.236830
1016,0.376190
1017,0.285922
1018,0.363636
1019,1.000000
1020,0.275862
1021,0.140351
1022,1.000000
1023,0.463235
1024,0.333333
1025,0.324524
1026,0.214286
1027,0.167949
1028,0.428571
1029,0.174749
1030,0.500000
1031,1.000000
1032,0.833333
1033,0.333333
1034,0.300000
1035,0.197479
1036,0.333333
1037,0.195210
1038,0.195210
1039,0.181704
1040,0.191675
1041,0.074911
1042,0.117709
1043,0.666667
1044,0.666667
1045,0.323171
1046,0.149556
1047,0.091579
1048,0.861111
1049,0.222222
1050,0.198890
1051,0.198890
1052,0.222524
1053,0.276730
1054,0.249554
1055,0.169146
1056,0.136994
1057,0.352941
1058,0.173913
1059,0.194510
1060,0.210967
1061,0.210967
1062,0.426136
1063,0.426136
1064,0.172929
1065,0.123115
1066,0.175851
1067,0.265491
1068,0.164126
1069,0.608333
1070,0.261728
1071,0.397059
1072,0.213091
1073,0.373188
1074,0.571429
1075,1.000000
1076,0.242192
1077,0.120523
1078,0.483333
1079,0.143471
1080,0.391667
1081,0.250000
1082,0.642857
1083,0.325000
1084,0.421182
1085,0.192197
1086,0.219697
1087,0.183099
1088,0.194139
1089,0.187393
1090,0.255328
1091,0.512821
1092,0.164044
1093,0.414286
1094,0.863636
1095,0.212308
1096,0.320425
1097,0.292848
1098,0.275362
1099,0.130864
1100,0.156110
1101,0.122255
1102,0.251315
1103,0.142302
1104,0.477833
1105,0.241830
1106,0.133256
1107,0.385621
1108,0.221774
1109,0.273180
1110,0.563636
1111,0.089130
1112,0.174165
1113,0.750000
1114,0.304233
1115,0.203846
1116,0.229064
1117,0.269195
1118,0.066667
1119,0.571429
1120,1.000000
1121,0.476190
1122,0.225914
1123,0.075102
1124,0.075102
1125,1.000000
1126,1.000000
1127,1.000000
1128,1.000000
1129,1.000000
1130,0.464286
1131,0.153846
1132,0.153846
1133,0.153846
1134,0.153846
1135,0.153846
1136,0.153846
1137,1.000000
1138,1.000000
1139,0.666667
1140,0.333333
1141,1.000000
1142,1.000000
1143,1.000000
1144,0.242424
1145,0.800000
1146,0.333333
1147,0.333333
1148,0.333333
1149,0.333333
1150,0.464286
1151,0.464286
1152,0.464286
1153,0.464286
1154,0.285990
1155,0.285990
1156,0.285990
1157,0.285990
1158,0.285990
1159,0.285990
1160,0.100000
1161,0.100000
1162,0.100000
1163,0.100000
1164,0.100000
1165,0.221675
1166,0.156603
1167,0.168077
1168,0.108829
1169,0.714286
1170,0.461538
1171,0.109996
1172,0.123379
1173,0.284848
1174,0.119844
1175,0.135531
1176,0.322410
1177,0.357270
1178,0.444149
1179,0.211424
1180,0.338095
1181,0.293466
1182,0.131655
1183,0.284274
1184,0.307755
1185,0.230508
1186,0.303673
1187,0.234510
1188,0.174359
1189,0.175595
1190,0.290553
1191,0.131148
1192,0.131148
1193,0.505263
1194,0.406926
1195,1.000000
1196,0.187500
1197,0.581818
1198,0.175268
1199,0.285714
1200,0.221014
1201,0.434783
1202,0.189815
1203,0.444444
1204,0.083673
1205,0.168726
1206,0.291558
1207,0.279390
1208,0.108175
1209,0.171763
1210,0.159565
1211,0.287395
1212,0.132234
1213,0.149981
1214,0.040069
1215,0.210764
1216,0.190476
1217,0.297348
1218,0.464286
1219,0.304762
1220,0.407115
1221,0.303644
1222,0.270769
1223,0.227957
1224,0.280460
1225,0.147059
1226,0.216471
1227,0.203515
1228,1.000000
1229,0.160784
1230,0.245968
1231,0.474359
1232,0.259019
1233,0.208106
1234,0.308081
1235,0.380117
1236,0.132353
1237,0.352381
1238,0.250896
1239,0.116935
1240,0.326316
1241,0.666667
1242,0.226122
1243,0.295567
1244,0.303433
1245,0.443350
1246,0.320296
1247,0.312945
1248,0.320922
1249,0.320922
1250,0.320922
1251,0.250000
1252,0.250000
1253,0.277778
1254,0.277778
1255,0.277778
1256,0.277778
1257,1.000000
1258,1.000000
1259,0.300000
1260,0.300000
1261,0.300000
1262,0.300000
1263,0.133333
1264,0.137947
1265,0.058892
1266,0.193962
1267,0.125758
1268,0.128995
1269,0.247840
1270,0.271795
1271,0.143615
1272,0.112319
1273,0.032862
1274,0.155412
1275,0.319088
1276,0.533333
1277,0.121685
1278,0.168515
1279,0.075653
1280,0.102626
1281,0.209790
1282,0.131138
1283,0.137566
1284,0.155310
1285,0.362319
1286,0.206734
1287,0.102893
1288,0.055923
1289,0.160706
1290,0.216816
1291,0.164035
1292,0.431217
1293,0.175268
1294,0.121609
1295,0.242877
1296,0.143604
1297,0.142138
1298,0.384615
1299,0.185111
1300,0.195439
1301,0.153506
1302,0.128600
1303,0.185743
1304,0.287929
1305,0.213739
1306,0.122247
1307,0.439394
1308,0.194006
1309,0.146605
1310,0.301449
1311,0.273002
1312,0.168511
1313,0.152867
1314,0.104576
1315,0.214286
1316,0.149642
1317,0.315912
1318,0.400000
1319,0.198463
1320,0.259259
1321,0.264267
1322,0.290756
1323,0.181171
1324,0.101796
1325,0.413265
1326,0.150645
1327,0.265663
1328,0.175641
1329,0.176779
1330,0.162468
1331,0.100893
1332,0.280874
1333,0.172458
1334,0.182467
1335,0.249727
1336,0.217216
1337,0.342857
1338,0.271018
1339,0.331175
1340,0.104310
1341,0.435540
1342,0.160190
1343,0.247488
1344,0.322880
1345,0.385281
1346,0.242828
1347,0.180304
1348,0.340463
1349,0.235895
1350,0.281640
1351,0.262755
1352,0.605263
1353,0.353276
1354,0.106828
1355,0.218174
1356,0.179296
1357,0.158664
1358,0.115947
1359,0.149781
1360,0.428030
1361,0.160283
1362,0.197279
1363,0.258588
1364,0.123545
1365,0.563636
1366,0.076151
1367,0.113796
1368,0.245902
1369,0.152023
1370,0.083819
1371,0.304435
1372,0.131916
1373,0.239819
1374,0.359307
1375,0.476190
1376,0.294118
1377,0.287301
1378,0.262745
1379,0.272895
1380,0.360294
1381,0.480000
1382,0.525641
1383,0.243632
1384,0.282230
1385,0.190622
1386,0.197125
1387,0.308677
1388,0.120112
1389,0.225806
1390,0.321053
1391,0.214365
1392,0.527473
1393,1.000000
1394,0.175155
1395,0.183382
1396,0.171635
1397,0.717949
1398,0.201977
1399,0.333333
1400,0.340302
1401,0.202269
1402,0.202260
1403,0.240437
1404,0.409910
1405,0.300170
1406,0.295789
1407,0.159867
1408,0.233617
1409,0.177667
1410,0.240642
1411,0.266939
1412,0.377897
1413,0.149936
1414,0.367742
1415,0.575000
1416,0.866667
1417,0.165371
1418,0.395122
1419,0.319048
1420,0.141037
1421,0.136109
1422,0.439940
1423,0.487179
1424,0.172115
1425,0.148489
1426,0.286822
1427,0.448718
1428,0.396456
1429,0.580882
1430,0.298030
1431,0.186992
1432,1.000000
1433,0.283401
1434,0.189369
1435,0.336508
1436,0.411765
1437,0.193591
1438,0.133028
1439,0.220779
1440,0.466667
1441,0.230769
1442,0.469697
1443,0.469697
1444,0.330484
1445,0.472727
1446,0.472727
1447,0.952381
1448,0.228741
1449,0.600000
1450,0.500000
1451,0.199700
1452,0.625000
1453,0.625000
1454,0.362731
1455,0.219175
1456,0.272959
1457,0.538462
1458,0.253782
1459,0.278049
1460,0.666667
1461,0.615385
1462,0.615385
1463,0.097639
1464,0.333333
1465,0.422222
1466,0.391667
1467,0.666667
1468,0.203765
1469,1.000000
1470,0.189648
1471,0.328571
1472,0.347578
1473,0.205128
1474,1.000000
1475,0.280672
1476,0.221344
1477,0.221344
1478,0.357143
1479,0.427586
1480,0.250000
1481,0.352632
1482,0.220253
1483,0.223710
1484,0.200355
1485,0.761905
1486,0.166985
1487,0.231231
1488,1.000000
1489,0.205882
1490,0.348485
1491,0.311594
1492,0.417582
1493,0.276292
1494,0.285714
1495,0.285714
1496,0.441558
1497,0.267196
1498,0.267196
1499,1.000000
1500,1.000000
1501,1.000000
1502,0.243077
1503,0.523810
1504,0.523810
1505,1.000000
1506,1.000000
1507,0.563636
1508,1.000000
1509,0.357792
1510,0.357792
1511,1.000000
1512,1.000000
1513,1.000000
1514,0.363441
1515,0.476190
1516,0.761905
1517,1.000000
1518,0.056784
1519,0.113168
1520,1.000000
1521,0.571429
1522,0.348387
1523,0.102094
1524,0.243922
1525,0.243922
1526,0.619048
1527,0.296296
1528,0.171123
1529,0.203175
1530,0.196961
1531,0.800000
1532,0.800000
1533,0.261438
1534,0.694444
1535,1.000000
1536,0.448718
1537,1.000000
1538,1.000000
1539,1.000000
1540,1.000000
1541,0.527273
1542,0.336667
1543,0.571429
1544,0.400000
1545,0.644444
1546,0.666667
1547,1.000000
1548,1.000000
1549,0.428571
1550,1.000000
1551,0.619048
1552,0.611111
1553,0.611111
1554,0.561265
1555,0.514286
1556,0.242525
1557,0.156494
1558,0.156494
1559,0.253561
1560,0.666667
1561,0.378788
1562,0.378788
1563,0.500000
1564,0.273784
1565,1.000000
1566,0.146202
1567,0.473684
1568,0.473684
1569,0.577778
1570,0.509091
1571,0.952381
1572,1.000000
1573,1.000000
1574,0.761905
1575,0.606061
1576,0.606061
1577,0.236119
1578,0.750000
1579,0.313846
1580,0.313400
1581,0.418301
1582,0.193152
1583,0.289076
1584,0.450000
1585,0.294737
1586,0.527778
1587,0.527778
1588,0.527778
1589,0.153501
1590,0.153501
1591,1.000000
1592,1.000000
1593,0.277482
1594,1.000000
1595,0.201878
1596,0.010189
1597,1.000000
1598,1.000000
1599,0.323810
1600,1.000000
1601,1.000000
1602,0.600000
1603,0.270161
1604,0.323077
1605,0.323077
1606,1.000000
1607,1.000000
1608,1.000000
1609,1.000000
1610,1.000000
1611,1.000000
1612,0.700000
1613,0.218808
1614,0.464286
1615,0.423810
1616,0.466667
1617,0.295238
1618,0.189266
1619,1.000000
1620,0.761905
1621,0.162654
1622,0.244561
1623,0.652308
1624,0.266667
1625,0.933333
1626,0.500000
1627,0.500000
1628,0.458333
1629,1.000000
1630,0.444444
1631,1.000000
1632,0.270707
1633,0.483333
1634,0.472222
1635,0.571429
1636,0.391813
1637,0.694444
1638,0.409357
1639,0.469697
1640,1.000000
1641,0.800000
1642,0.800000
1643,0.202750
1644,0.208163
1645,0.500000
1646,1.000000
1647,0.785714
1648,0.761905
1649,0.582418
1650,0.475000
1651,0.475000
1652,0.475000
1653,0.400000
1654,0.683824
1655,0.333333
1656,0.272727
1657,0.271739
1658,0.271739
1659,0.339869
1660,1.000000
1661,1.000000
1662,0.476190
1663,0.303644
1664,0.189987
1665,0.309268
1666,0.866667
1667,0.253401
1668,1.000000
1669,1.000000
1670,0.372549
1671,1.000000
1672,0.250731
1673,0.261836
1674,1.000000
1675,0.380952
1676,0.352273
1677,0.292398
1678,0.292398
1679,1.000000
1680,0.309942
1681,0.500000
1682,0.900000
1683,1.000000
1684,0.733333
1685,0.733333
1686,0.666667
1687,1.000000
1688,0.670290
1689,0.427431
1690,1.000000
1691,0.278772
1692,1.000000
1693,0.638889
1694,0.432432
1695,1.000000
1696,0.145301
1697,0.628571
1698,0.523810
1699,0.523810
1700,0.255411
1701,0.244344
1702,0.166842
1703,0.333333
1704,0.333333
1705,0.333333
1706,1.000000
1707,1.000000
1708,0.393103
1709,0.214286
1710,1.000000
1711,0.352941
1712,0.228846
1713,1.000000
1714,0.344203
1715,1.000000
1716,1.000000
1717,1.000000
1718,0.351779
1719,1.000000
1720,0.571429
1721,0.571429
1722,0.833333
1723,1.000000
1724,1.000000
1725,1.000000
1726,1.000000
1727,0.466667
1728,0.203444
1729,1.000000
1730,0.833333
1731,0.666667
1732,1.000000
1733,1.000000
1734,0.239744
1735,1.000000
1736,0.179321
1737,0.485714
1738,1.000000
1739,1.000000
1740,1.000000
1741,0.316722
1742,0.230508
1743,0.424837
1744,1.000000
1745,0.900000
1746,0.208333
1747,0.577778
1748,0.644444
1749,0.644444
1750,0.644444
1751,1.000000
1752,1.000000
1753,1.000000
1754,1.000000
1755,0.152459
1756,0.781818
1757,0.781818
1758,0.183599
1759,0.252964
1760,0.252964
1761,0.533333
1762,0.472222
1763,0.148448
1764,1.000000
1765,1.000000
1766,0.190639
1767,0.338624
1768,0.345455
1769,0.345455
1770,1.000000
1771,1.000000
1772,1.000000
1773,1.000000
1774,0.466667
1775,0.177011
1776,0.168498
1777,1.000000
1778,1.000000
1779,0.333333
1780,0.328054
1781,0.191701
1782,1.000000
1783,1.000000
1784,1.000000
1785,1.000000
1786,1.000000
1787,0.535714
1788,0.535714
1789,0.224638
1790,0.273002
1791,0.722222
1792,0.213515
1793,0.379447
1794,0.428571
1795,0.833333
1796,0.209150
1797,0.209150
1798,0.209150
1799,0.507353
1800,0.175921
1801,0.175921
1802,0.466667
1803,0.466667
1804,0.466667
1805,0.466667
1806,0.466667
1807,1.000000
1808,0.866667
1809,0.069215
1810,1.000000
1811,1.000000
1812,1.000000
1813,1.000000
1814,0.426471
1815,0.426471
1816,0.266667
1817,0.266667
1818,0.500000
1819,0.500000
1820,0.500000
1821,0.216832
1822,0.216832
1823,0.281414
1824,0.172607
1825,0.600000
1826,0.258890
1827,0.400000
1828,0.272895
1829,0.272895
1830,0.300000
1831,0.300000
1832,0.298701
1833,0.363636
1834,0.363636
1835,0.363636
1836,0.363636
1837,0.217460
1838,0.303226
1839,0.023187
1840,0.622222
1841,0.485294
1842,0.485294
1843,0.485294
1844,0.485294
1845,1.000000
1846,1.000000
1847,1.000000
1848,1.000000
1849,0.500000
1850,0.303433
1851,0.300725
1852,0.238916
1853,0.188506
1854,0.342105
1855,0.249710
1856,0.400000
1857,0.392157
1858,0.045567
1859,1.000000
1860,0.142169
1861,0.142169
1862,0.300000
1863,0.444444
1864,0.575758
1865,0.419712
1866,0.419118
1867,0.119349
1868,0.238095
1869,0.255297
1870,0.255297
1871,0.255297
1872,0.255297
1873,0.233618
