node,value
325,0.106011
326,0.180508
327,0.246168
328,0.104814
329,0.245728
330,0.151499
331,0.173274
332,0.165084
333,0.264734
334,0.138826
335,0.051883
336,0.292683
337,0.246639
338,0.515015
339,0.144717
340,0.113968
341,0.118721
342,0.284594
343,0.262156
344,0.173684
345,0.296788
346,0.218732
347,0.084869
348,0.134386
349,0.168318
350,0.154393
351,0.317949
352,0.140621
353,0.094422
354,0.118354
355,0.118297
356,0.296366
357,0.191304
358,0.300945
359,0.228804
360,0.178614
361,0.125822
362,0.152277
363,0.232975
364,0.194254
365,0.327475
366,0.152941
367,0.179326
368,0.139709
369,0.455385
370,0.151402
371,0.117256
372,0.225481
373,0.381944
374,0.315088
375,0.352041
376,0.380769
377,0.407743
378,0.108069
379,0.091382
380,0.162301
381,0.254902
382,0.365035
383,0.205216
384,0.205216
385,0.115717
386,0.376773
387,0.068841
388,0.244538
389,0.189024
390,0.161353
391,0.076412
392,0.256410
393,0.324138
394,0.096822
395,0.227513
396,0.160357
397,0.176020
398,0.147287
399,0.216792
400,0.221774
401,0.233514
402,0.159346
403,0.251340
404,0.198463
405,0.439057
406,0.410980
407,0.130769
408,0.225610
409,0.193591
410,0.390476
411,0.118954
412,0.522664
413,0.500000
414,0.214141
415,0.260666
416,0.339891
417,0.303030
418,0.319048
419,0.190756
420,0.117054
421,0.084838
422,0.220721
423,0.092331
424,0.140592
425,0.044413
426,0.157998
427,0.156491
428,0.271751
429,0.460687
430,0.304900
431,0.270945
432,0.151783
433,0.295006
434,0.239541
435,0.423810
436,0.160173
437,0.179955
438,0.320119
439,0.248070
440,0.210750
441,0.226618
442,0.270063
443,0.026572
444,0.109032
445,0.208904
446,0.193571
447,0.399194
448,0.106286
449,0.258503
450,0.292473
451,0.354167
452,0.402299
453,0.312369
454,0.283298
455,0.158863
456,0.253878
457,0.226594
458,0.234714
459,0.201903
460,0.127677
461,0.218598
462,0.307279
463,0.250044
464,0.592199
465,0.202612
466,0.194408
467,0.570035
468,0.160183
469,0.021404
470,0.394949
471,0.251920
472,0.284034
473,0.111299
474,0.110103
475,0.129833
476,0.174656
477,0.121212
478,0.092188
479,0.138095
480,0.162842
481,0.245014
482,0.094231
483,0.068376
484,0.085476
485,0.067633
486,0.097297
487,0.164835
488,0.192941
489,0.363333
490,0.352823
491,0.322279
492,0.280952
493,0.303030
494,0.165864
495,0.393548
496,0.450980
497,0.114409
498,0.235294
499,0.157895
500,0.330612
501,0.112088
502,0.224510
503,0.164187
504,0.230303
505,0.127231
506,0.330484
507,0.328014
508,0.550000
509,0.031947
510,0.050733
511,0.269454
512,0.128555
513,0.122039
514,0.090589
515,0.122137
516,0.211841
517,0.113384
518,0.052697
519,0.101888
520,0.091738
521,0.077644
522,0.071605
523,0.200000
524,0.346088
525,0.153639
526,0.100153
527,0.192220
528,0.192982
529,0.122222
530,0.173313
531,0.104360
532,0.301587
533,0.290000
534,0.263768
535,0.279255
536,0.159507
537,0.235849
538,0.527094
539,0.300000
540,0.094872
541,0.153092
542,0.112440
543,0.199298
544,0.156078
545,0.137881
546,0.226642
547,0.257576
548,0.175758
549,0.461538
550,0.241270
551,0.263547
552,0.102912
553,0.108497
554,0.088981
555,0.075202
556,0.081508
557,0.065969
558,0.229965
559,0.011016
560,0.204125
561,0.129365
562,0.283154
563,0.375961
564,0.231012
565,0.064120
566,0.154586
567,0.434409
568,0.243552
569,0.564103
570,0.618182
571,0.284898
572,0.146515
573,0.165780
574,0.131976
575,0.176080
576,0.120261
577,0.165475
578,0.250000
579,0.285859
580,0.128471
581,0.228492
582,0.310345
583,0.310345
584,0.310345
585,0.236467
586,0.217391
587,0.085525
588,0.145726
589,0.021127
590,0.174555
591,0.258192
592,0.391626
593,0.177864
594,0.096386
595,0.200000
596,0.304094
597,0.294118
598,1.000000
599,0.333333
600,0.064119
601,0.081527
602,0.097135
603,0.162562
604,0.344758
605,0.188302
606,0.282376
607,0.324009
608,0.087855
609,0.066224
610,0.112918
611,0.020163
612,0.137398
613,0.147368
614,0.116941
615,0.113774
616,0.181481
617,0.249342
618,0.342995
619,0.237477
620,0.150262
621,0.137058
622,0.211420
623,0.075227
624,0.097110
625,0.088834
626,0.123083
627,0.151075
628,0.177222
629,0.214701
630,0.111111
631,0.117647
632,0.153061
633,0.046490
634,0.048583
635,0.269231
636,0.066707
637,0.400000
638,0.047431
639,0.119231
640,0.118354
641,0.232184
642,0.269006
643,0.381818
644,0.130488
645,0.120276
646,0.309942
647,0.120255
648,0.159091
649,0.071429
650,0.245614
651,0.085614
652,0.138536
653,0.070945
654,0.155810
655,0.182707
656,0.167475
657,0.146076
658,0.212281
659,0.229020
660,0.220484
661,0.388664
662,0.213739
663,0.419231
664,0.292438
665,0.309780
666,0.396633
667,0.354839
668,0.418824
669,0.249495
670,0.439080
671,0.223290
672,0.381223
673,0.339394
674,0.150919
675,0.302481
676,0.347662
677,0.615873
678,0.528139
679,0.869281
680,0.349376
681,0.055556
682,0.144757
683,0.187097
684,0.320000
685,0.156337
686,0.175439
687,0.207681
688,0.226891
689,0.185383
690,0.450980
691,0.078649
692,0.240741
693,0.151147
694,0.127719
695,0.781818
696,0.618182
697,0.361905
698,0.031912
699,0.307190
700,0.166667
701,0.162055
702,0.583333
703,0.134189
704,0.135848
705,0.233977
706,0.197701
707,0.145083
708,0.098748
709,0.332100
710,0.108606
711,0.291291
712,0.096494
713,0.330435
714,0.157617
715,0.167636
716,0.272134
717,0.180952
718,0.017285
719,0.015032
720,0.149752
721,0.245657
722,0.125177
723,0.170050
724,0.240260
725,0.262178
726,0.235846
727,0.303371
728,0.330536
729,0.418723
730,0.119328
731,0.366541
732,0.416835
733,0.103948
734,0.153739
735,0.181212
736,0.102949
737,0.074261
738,0.078896
739,0.086642
740,0.118144
741,0.203875
742,0.258258
743,0.112169
744,0.198169
745,0.219355
746,0.083185
747,0.084753
748,0.066239
749,0.191375
750,0.054906
751,0.144292
752,0.089528
753,0.111178
754,0.227035
755,0.331640
756,0.278992
757,0.172856
758,0.273273
759,0.273810
760,0.192744
761,0.276829
762,0.213118
763,0.110299
764,0.196781
765,0.044242
766,0.205443
767,0.170367
768,0.392713
769,0.089722
770,0.187166
771,0.103370
772,0.052442
773,0.083787
774,0.311012
775,0.229465
776,0.190691
777,0.184884
778,0.523077
779,0.173435
780,0.447843
781,0.403846
782,0.284153
783,0.232850
784,0.581882
785,0.153846
786,0.248627
787,0.320513
788,0.244267
789,0.207681
790,0.271909
791,0.165965
792,0.097286
793,0.167107
794,0.134222
795,0.107822
796,0.080186
797,0.091392
798,0.148072
799,0.160984
800,0.128680
801,0.105044
802,0.170496
803,0.232759
804,0.165536
805,0.219541
806,0.244196
807,0.211694
808,0.102467
809,0.200000
810,0.201932
811,0.019568
812,0.107712
813,0.096897
814,0.103516
815,0.118881
816,0.297683
817,0.324901
818,0.228175
819,0.170309
820,0.165361
821,0.213280
822,0.377358
823,0.284044
824,0.188078
825,0.096710
826,0.241456
827,0.226762
828,0.117424
829,0.182022
830,0.233371
831,0.260163
832,0.159231
833,0.271277
834,0.178165
835,0.160090
836,0.263636
837,0.096851
838,0.289966
839,0.414103
840,0.221961
841,0.201242
842,0.181635
843,0.260504
844,0.407115
845,0.193878
846,0.475783
847,0.258776
848,0.128538
849,0.031607
850,0.106755
851,0.313283
852,0.154737
853,0.347518
854,0.217172
855,0.299790
856,0.338095
857,0.313131
858,0.117373
859,0.119628
860,0.251918
861,0.458128
862,0.331034
863,0.166667
864,0.159182
865,0.314965
866,0.212406
867,0.277383
868,0.409091
869,0.231383
870,0.105866
871,0.115327
872,0.255048
873,0.263333
874,0.232804
875,0.394928
876,0.307255
877,0.147592
878,0.097750
879,0.130382
880,0.153513
881,0.217687
882,0.171795
883,0.324830
884,0.250175
885,0.171362
886,0.199023
887,0.123077
888,0.086671
889,0.216667
890,0.099415
891,0.142647
892,0.139818
893,0.173160
894,0.115177
895,0.222807
896,0.025068
897,0.098592
898,0.406061
899,0.181790
900,0.276534
901,0.266667
902,0.510582
903,0.383865
904,0.089759
905,0.290323
906,0.483333
907,0.410053
908,0.397849
909,0.254545
910,0.131962
911,1.000000
912,0.333333
913,0.259740
914,0.320755
915,0.242424
916,0.155612
917,0.140613
918,0.348485
919,0.138746
920,0.358974
921,0.225882
922,0.292063
923,0.236611
924,0.217181
925,0.191257
926,0.105143
927,0.094553
928,0.155960
929,0.355556
930,0.160740
931,0.254802
932,0.278947
933,0.193590
934,0.111526
935,0.127273
936,0.134921
937,0.305556
938,0.210526
939,0.123810
940,0.178571
941,0.276190
942,0.182274
943,0.196065
944,0.072878
945,0.163636
946,0.155556
947,0.300000
948,0.333333
949,0.333333
950,0.107692
951,0.229323
952,0.166667
953,0.200000
954,0.206557
955,0.223228
956,0.040816
957,0.238095
958,0.284274
959,0.115673
960,0.316447
961,0.252551
962,0.200966
963,0.248106
964,0.145614
965,0.112601
966,0.071301
967,0.210256
968,0.400000
969,0.202866
970,0.431159
971,0.240642
972,0.370115
973,0.549708
974,0.419048
975,0.522876
976,0.241667
977,0.487179
978,0.236988
979,0.474638
980,0.383244
981,0.366667
982,0.293561
983,0.178386
984,0.333333
985,0.142375
986,0.333333
987,0.200000
988,0.200000
989,0.238095
990,0.200000
991,0.103333
992,0.107340
993,0.215234
994,0.241379
995,0.142857
996,0.222222
997,0.212121
998,0.169312
999,0.244444
1000,0.357143
1001,0.053578
1002,0.159135
1003,0.154150
1004,0.444444
1005,0.206154
1006,0.123810
1007,0.321429
1008,0.242857
1009,0.120129
1010,0.236667
1011,0.272727
1012,0.129870
1013,0.200000
1014,0.276190
1015,0.087912
1016,0.142373
1017,0.279412
1018,0.243590
1019,0.128461
1020,0.196803
1021,0.205387
1022,0.343434
1023,0.216949
1024,0.137000
1025,0.197149
1026,0.181921
1027,0.100251
1028,0.087431
1029,0.194257
1030,0.067392
1031,0.067891
1032,0.179425
1033,0.127685
1034,0.312971
1035,0.240404
1036,0.178151
1037,0.373219
1038,0.196970
1039,0.172102
1040,0.386905
1041,0.423656
1042,0.118354
1043,0.208974
1044,0.210317
1045,0.116346
1046,0.324675
1047,0.125000
1048,0.376068
1049,0.169435
1050,0.243678
1051,0.333333
1052,0.300725
1053,0.191667
1054,0.191667
1055,0.066667
1056,0.307692
1057,0.247619
1058,0.093333
1059,0.500000
1060,0.146667
1061,0.121529
1062,0.231884
1063,0.216450
1064,0.113071
1065,0.159420
1066,0.167003
1067,0.154537
1068,0.120473
1069,0.074846
1070,0.181250
1071,0.073071
1072,0.457516
1073,0.130668
1074,0.447368
1075,0.243750
1076,0.152632
1077,0.513846
1078,0.104262
1079,0.154545
1080,0.146334
1081,0.263158
1082,0.135472
1083,0.314286
1084,0.184685
1085,0.092202
1086,0.514706
1087,0.223810
1088,0.466667
1089,0.375000
1090,0.225000
1091,0.250000
1092,0.166667
1093,0.107143
1094,0.146032
1095,0.227586
1096,0.233333
1097,0.088889
1098,0.057732
1099,0.666667
1100,0.200000
1101,0.200000
1102,0.200000
1103,0.190476
1104,0.581818
1105,1.000000
1106,0.333333
1107,0.257353
1108,0.116129
1109,0.180272
1110,0.273934
1111,0.123674
1112,0.123674
1113,0.143529
1114,0.163608
1115,0.331013
1116,0.079855
1117,0.344828
1118,0.102521
1119,0.128964
1120,0.083333
1121,0.119327
1122,0.156923
1123,0.390476
1124,0.107644
1125,0.156989
1126,0.147109
1127,0.098419
1128,0.116817
1129,0.247347
1130,0.209488
1131,0.191962
1132,0.332927
1133,0.265306
1134,0.480000
1135,0.274311
1136,0.202240
1137,0.244914
1138,0.091460
1139,0.147071
1140,0.227596
1141,0.175789
1142,0.173038
1143,0.419913
1144,0.264973
1145,0.046828
1146,0.214539
1147,0.087842
1148,0.051789
1149,0.180851
1150,0.307624
1151,0.126168
1152,0.144093
1153,0.111373
1154,0.158960
1155,0.205701
1156,0.269433
1157,0.135354
1158,0.199589
1159,0.173085
1160,0.270588
1161,0.298035
1162,0.307512
1163,0.426848
1164,0.411494
1165,0.305556
1166,0.192941
1167,0.145965
1168,0.243832
1169,0.223246
1170,0.253663
1171,0.264368
1172,0.206439
1173,0.365942
1174,0.237158
1175,0.214078
1176,0.247475
1177,0.101273
1178,0.106184
1179,0.210526
1180,0.205365
1181,0.177621
1182,0.355695
1183,0.138851
1184,0.192197
1185,0.172555
1186,0.186972
1187,0.221256
1188,0.182874
1189,0.192161
1190,0.061873
1191,0.098790
1192,0.026270
1193,0.144761
1194,0.126583
1195,0.239130
1196,0.227969
1197,0.084545
1198,0.135705
1199,0.269152
1200,0.350951
1201,0.461538
1202,0.174668
1203,0.082296
1204,0.500000
1205,0.127568
1206,0.246154
1207,0.079481
1208,0.082086
1209,0.051520
1210,0.191008
1211,0.161790
1212,0.292339
1213,0.187705
1214,0.038619
1215,0.196078
1216,0.204885
1217,0.441799
1218,0.165810
1219,0.314536
1220,0.128879
1221,0.109559
1222,0.312500
1223,0.203496
1224,0.152148
1225,0.057183
1226,0.107290
1227,0.087894
1228,0.190654
1229,0.138185
1230,0.256531
1231,0.064701
1232,0.240073
1233,0.324324
1234,0.265038
1235,0.184977
1236,0.239904
1237,0.193759
1238,0.271360
1239,0.320635
1240,0.208240
1241,0.155106
1242,0.221930
1243,0.065770
1244,0.339592
1245,0.255063
1246,0.196929
1247,0.111278
1248,0.206931
1249,0.368293
1250,0.311463
1251,0.273924
1252,0.341935
1253,0.156777
1254,0.142857
1255,0.220674
1256,0.382745
1257,0.270014
1258,0.278770
1259,0.211417
1260,0.164264
1261,0.294553
1262,0.233449
1263,0.346154
1264,0.203846
1265,0.265152
1266,0.484330
1267,0.196078
1268,0.174692
1269,0.091084
1270,0.076937
1271,0.129724
1272,0.306755
1273,0.314955
1274,0.200888
1275,0.184211
1276,0.071429
1277,0.273737
1278,0.254902
1279,0.260215
1280,0.309091
1281,0.112039
1282,0.129423
1283,0.104403
1284,0.170891
1285,0.225728
1286,0.319482
1287,0.130864
1288,0.180812
1289,0.307121
1290,0.313460
1291,0.200523
1292,0.112888
1293,0.468326
1294,0.145724
1295,0.300469
1296,0.087012
1297,0.303018
1298,0.129972
1299,0.271380
1300,0.335510
1301,0.183366
1302,0.183077
1303,0.071638
1304,0.205453
1305,0.108333
1306,0.547101
1307,0.043885
1308,0.178452
1309,0.204375
1310,0.284355
1311,0.216040
1312,0.304094
1313,0.104637
1314,0.075758
1315,0.200000
1316,0.175495
1317,0.177579
1318,0.254902
1319,0.315789
1320,0.210403
1321,0.168130
1322,0.406667
1323,0.500000
1324,0.217204
1325,0.204762
1326,0.214241
1327,0.215123
1328,0.486486
1329,0.289241
1330,0.282344
1331,0.310345
1332,0.161671
1333,0.193014
1334,0.272281
1335,0.250073
1336,0.214367
1337,0.386555
1338,0.278721
1339,0.382927
1340,0.345882
1341,0.439516
1342,0.369369
1343,0.109890
1344,0.214812
1345,0.351779
1346,0.428571
1347,0.194139
1348,0.100381
1349,0.139807
1350,0.264209
1351,0.202817
1352,0.203964
1353,0.070476
1354,0.289790
1355,0.135294
1356,0.166154
1357,0.228070
1358,0.176638
1359,0.122664
1360,0.121856
1361,0.135338
1362,0.134327
1363,0.212585
1364,0.181818
1365,0.143902
1366,0.112860
1367,0.236131
1368,0.072562
1369,0.243823
1370,0.245161
1371,0.210774
1372,0.185096
1373,0.198473
1374,0.200516
1375,0.232234
1376,0.235772
1377,0.381773
1378,0.192063
1379,0.098379
1380,0.344697
1381,0.123581
1382,0.271429
1383,0.093011
1384,0.062184
1385,0.113812
1386,0.096547
1387,0.137730
1388,0.190564
1389,0.141026
1390,0.133903
1391,0.177866
1392,0.088070
1393,0.215054
1394,0.075630
1395,0.270769
1396,0.223656
1397,0.225379
1398,0.355556
1399,0.112605
1400,0.086592
1401,0.174713
1402,0.266667
1403,1.000000
1404,0.070175
1405,0.202299
1406,0.500000
1407,0.476190
1408,0.121053
1409,0.216524
1410,0.162142
1411,0.122981
1412,0.146860
1413,0.114709
1414,0.252747
1415,0.236364
1416,0.316239
1417,0.556923
1418,0.466667
1419,0.197802
1420,0.312500
1421,0.207843
1422,0.185606
1423,0.099942
1424,0.196628
1425,0.502646
1426,0.137168
1427,0.218182
1428,0.333333
1429,0.538462
1430,0.283077
1431,0.333333
1432,0.666667
1433,0.450000
1434,0.500000
1435,0.380952
1436,0.600000
1437,0.541667
1438,0.400000
1439,0.509091
1440,0.257576
1441,0.292398
1442,0.316667
1443,0.311111
1444,0.145299
1445,0.363636
1446,0.363636
1447,0.257895
1448,0.688889
1449,0.214286
1450,0.214286
1451,0.309091
1452,0.191667
1453,0.348485
1454,0.422222
1455,0.364672
1456,0.060739
1457,0.357143
1458,0.356725
1459,0.347826
1460,0.372294
1461,0.045298
1462,0.138889
1463,0.085890
1464,0.250000
1465,0.239766
1466,0.229885
1467,0.100541
1468,0.089967
1469,0.272177
1470,0.287698
1471,0.173535
1472,0.255856
1473,0.093996
1474,0.101023
1475,0.128982
1476,0.134953
1477,0.127106
1478,0.115761
1479,0.307190
1480,0.280702
1481,0.263158
1482,0.115385
1483,0.210403
1484,0.114630
1485,0.142857
1486,0.479532
1487,0.088312
1488,0.224615
1489,0.070390
1490,0.108325
1491,0.211901
1492,0.146612
1493,0.283666
1494,0.222061
1495,0.225882
1496,0.108935
1497,0.297255
1498,0.068605
1499,0.080162
1500,0.158103
1501,0.185979
1502,0.357270
1503,0.300337
1504,0.215686
1505,0.218293
1506,0.135525
1507,0.210764
1508,0.346154
1509,0.065041
1510,0.342365
1511,0.407407
1512,0.400000
1513,0.450980
1514,0.230000
1515,0.336694
1516,0.140461
1517,0.258275
1518,0.216450
1519,0.190476
1520,0.284864
1521,0.150263
1522,0.409524
1523,0.194581
1524,0.195922
1525,0.170940
1526,0.208974
1527,0.666667
1528,0.490909
1529,0.294372
1530,0.316667
1531,0.047619
1532,0.304762
1533,0.129555
1534,0.097403
1535,0.116135
1536,0.196283
1537,0.261438
1538,0.200000
1539,0.545455
1540,0.296703
1541,0.177011
1542,0.156250
1543,0.246225
1544,0.321637
1545,0.304233
1546,0.101264
1547,0.090638
1548,0.106439
1549,0.162598
1550,0.232057
1551,0.282919
1552,0.209135
1553,0.237517
1554,0.190909
1555,0.238355
1556,0.205042
1557,0.129685
1558,0.180674
1559,0.180791
1560,0.204559
1561,0.125993
1562,0.222006
1563,0.111335
1564,0.069260
1565,0.119733
1566,0.128928
1567,0.119333
1568,0.294737
1569,0.294737
1570,0.120012
1571,0.176140
1572,0.125000
1573,0.274640
1574,0.166405
1575,0.176819
1576,0.216949
1577,0.262755
1578,0.125037
1579,0.226107
1580,0.273183
1581,0.187395
1582,0.148119
1583,0.315412
1584,0.218182
1585,0.141045
1586,0.315102
1587,0.143747
1588,0.209293
1589,0.068278
1590,0.238752
1591,0.115966
1592,0.083222
1593,0.358289
1594,0.318681
1595,0.303448
1596,0.134544
1597,0.162355
1598,0.370499
1599,0.364692
1600,0.355918
1601,0.114729
1602,0.304233
1603,0.700000
1604,0.302357
1605,0.108424
1606,0.404878
1607,0.345588
1608,0.374118
1609,0.361616
1610,0.097494
1611,0.163928
1612,0.339901
1613,0.291353
1614,0.090764
1615,0.162478
1616,0.436975
1617,0.266667
1618,0.158222
1619,0.231729
1620,0.306218
1621,0.088366
1622,0.074228
1623,0.181635
1624,0.225064
1625,0.342088
1626,0.102379
1627,0.128568
1628,0.163025
1629,0.257713
1630,0.070633
1631,0.131002
1632,0.189507
1633,0.044953
1634,0.260140
1635,0.148792
1636,0.250887
1637,0.342857
1638,0.461538
1639,0.170040
1640,0.309091
1641,0.215909
1642,0.356725
1643,0.123113
1644,0.333333
1645,0.389706
1646,0.248366
1647,0.205128
1648,0.333333
1649,0.284900
1650,0.155128
1651,0.431373
1652,0.273846
1653,0.400000
1654,0.232258
1655,0.086538
1656,0.200000
1657,0.307190
1658,0.109091
1659,0.194444
1660,0.190769
1661,0.258065
1662,0.435897
1663,0.293651
1664,0.141224
1665,0.100000
1666,0.166667
1667,0.119865
1668,0.549451
1669,0.549451
1670,0.397661
1671,0.300000
1672,0.300000
1673,0.336842
1674,0.145122
1675,0.214286
1676,0.321429
1677,0.227273
1678,0.666667
1679,0.476190
1680,0.535714
1681,0.952381
1682,0.500000
1683,0.202899
1684,0.333333
1685,0.264550
1686,0.321429
1687,0.288889
1688,0.333333
1689,0.229437
1690,0.266667
1691,0.266667
1692,0.500000
1693,0.500000
1694,0.045455
1695,0.257353
1696,0.153810
1697,0.082574
1698,0.310000
1699,0.320000
1700,0.504762
1701,0.278947
1702,0.347692
1703,0.514286
1704,0.147755
1705,0.275000
1706,0.369841
1707,0.200000
1708,0.636364
1709,0.079254
1710,0.270588
1711,0.232394
1712,0.111593
1713,0.138889
1714,0.149654
1715,0.365385
1716,0.385027
1717,0.084614
1718,0.165992
1719,0.285714
1720,0.341935
1721,0.107713
1722,0.147412
1723,0.209524
1724,0.358491
1725,0.044955
1726,0.044955
1727,0.281385
1728,0.090430
1729,0.152074
1730,0.361905
1731,0.177778
1732,0.159014
1733,0.275362
1734,0.286988
1735,0.320513
1736,0.243243
1737,0.180808
1738,0.097286
1739,0.126486
1740,0.275862
1741,0.132772
1742,0.268775
1743,0.296557
1744,0.216374
1745,0.031811
1746,0.257143
1747,0.126667
1748,0.351648
1749,0.291667
1750,0.274725
1751,0.435897
1752,0.424242
1753,0.139113
1754,0.230252
1755,0.457958
1756,0.500000
1757,0.319759
1758,0.329966
1759,0.441270
1760,0.389831
1761,0.278367
1762,0.387314
1763,0.349850
1764,0.107143
1765,0.166667
1766,0.121635
1767,0.593407
1768,0.666667
1769,0.117305
1770,0.166667
1771,0.055138
1772,0.055138
1773,0.600000
1774,0.076923
1775,0.305556
1776,0.086957
1777,0.252632
1778,0.110294
1779,0.192308
1780,0.212121
1781,0.409524
1782,0.352941
1783,0.214141
1784,0.179487
1785,0.237551
1786,0.295006
1787,0.163636
1788,0.313846
1789,0.215152
1790,0.354167
1791,0.066667
1792,0.228571
1793,0.228571
1794,0.127536
1795,0.104762
1796,0.357143
1797,0.115385
1798,0.181538
1799,0.177249
1800,0.146667
1801,0.229064
1802,0.146154
1803,0.450980
1804,0.161440
1805,0.485294
1806,0.300000
1807,0.470588
1808,0.712121
1809,0.258462
1810,0.464286
1811,0.133333
1812,0.166667
1813,0.244444
1814,0.198606
1815,0.084656
1816,0.376190
1817,0.160976
1818,0.087719
1819,0.084967
1820,0.138340
1821,0.123810
1822,0.099415
1823,0.107143
1824,0.285714
1825,0.142857
1826,0.165242
1827,0.221675
1828,0.155556
1829,0.095238
1830,0.198529
1831,0.178947
1832,0.090476
1833,0.256410
1834,0.145833
1835,0.210526
1836,0.110000
1837,0.348485
1838,0.066667
1839,0.179487
1840,0.428571
1841,0.183508
1842,0.137566
1843,0.145455
1844,0.203779
1845,0.210410
1846,0.160037
1847,0.285714
1848,0.228235
1849,0.083495
1850,0.363492
1851,0.130672
1852,0.213424
1853,0.301587
1854,0.176431
1855,0.185246
1856,0.223230
1857,0.354622
1858,0.301471
1859,0.153453
1860,0.145455
1861,0.355401
1862,0.373171
1863,0.286765
1864,0.227941
1865,0.378788
1866,0.144457
1867,0.148889
1868,0.183509
1869,0.131377
1870,0.125071
1871,0.238095
1872,0.260298
1873,0.156322
